user_id,window_start,window_end,click_count
U3196,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U6418,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U6868,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U9729,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U466,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U5592,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U6481,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U7591,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U2323,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U6486,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U1001,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U9679,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U7444,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U5855,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U3472,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U2048,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U3973,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U4849,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U6262,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U2844,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U5801,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U7518,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U5180,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U3550,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U4191,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U1221,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U8206,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U4217,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U1225,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U6846,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U2310,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U5527,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U8211,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U9435,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U2354,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U1403,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U3099,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U6747,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U3657,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U5060,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U7724,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U5958,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U5323,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U1543,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U9977,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U8934,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U9393,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U9924,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U382,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U5736,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U2049,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U4964,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U6244,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U9107,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U4618,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U8016,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U7559,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U4060,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U8890,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U937,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U6948,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U9567,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U540,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U4264,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U7281,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U9652,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U120,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U1177,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U47,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U541,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U6045,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U5934,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U8561,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U4277,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U3601,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U4178,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U3438,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U7612,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U3833,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U9508,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U6289,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U5953,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U4790,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U2536,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U8284,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U818,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U8330,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U4753,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U5947,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U1433,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U270,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U3998,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U2369,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U125,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U8129,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U9570,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U82,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U1807,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U2975,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U4085,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U2807,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U2550,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U9490,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U7988,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U9670,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U9253,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U9826,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U7507,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U6569,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U435,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U7004,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U5474,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U9790,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U4193,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U1419,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U7406,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U6903,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U6744,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U7084,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U8195,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U9783,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U4265,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U8905,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U903,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U3877,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U1556,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U7997,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U3193,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U5686,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U7005,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U8310,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U4694,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U6227,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U2028,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U6088,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U5005,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U1335,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U2765,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U3705,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U7102,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U4447,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U3562,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U7579,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U9190,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U7705,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U134,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U7116,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U5999,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U4681,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U9509,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U9023,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U2632,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U2602,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U42,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U2056,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U2760,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U537,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U3533,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U6229,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U2007,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U3644,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U1957,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U2046,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U6066,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U2903,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U6384,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U7473,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U9257,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U9334,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U5178,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U3301,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U6649,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U6897,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U3635,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U3645,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U5988,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U428,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U7752,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U1213,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U8043,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U8371,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U1388,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U2306,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U142,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U4698,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U3186,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U1682,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U6308,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U8519,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U8527,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U4754,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U9698,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U3609,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U8831,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U3535,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U2144,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U7669,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U7476,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U5707,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U6229,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U5893,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U371,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U889,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U2365,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U469,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U5113,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U4676,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U5200,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U6144,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U685,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U2289,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U7261,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U4979,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U9121,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U9272,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U8738,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U673,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U2943,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U6862,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U4255,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U4117,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U4659,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U9801,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U5312,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U8448,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U5110,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U9954,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U9386,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U7996,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U1270,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U7174,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U8598,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U4784,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U3856,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U456,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U9204,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U3350,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U3364,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U8310,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U1655,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U2026,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U1015,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U7615,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U1962,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U1182,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U4093,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U7875,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U2799,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U7990,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U8138,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U3745,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U3040,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U3052,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U1119,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U7053,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U1162,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U2975,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U8989,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U6390,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U3487,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U2445,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U8466,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U8780,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U564,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U9329,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U7204,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U3293,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U9415,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U3534,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U4116,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U4617,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U9099,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U3027,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U3215,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U3888,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U6766,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U2919,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U3393,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U6951,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U2987,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U9974,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U7330,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U4495,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U7678,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U4292,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U1979,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U4920,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U1761,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U9634,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U8675,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U4003,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U7680,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U9899,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U487,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U6241,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U8264,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U9690,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U3038,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U9474,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U1888,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
U3991,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U4609,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U9624,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U8637,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U2604,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U2506,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U3310,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U8336,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U7026,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U1746,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U5267,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U2714,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U6875,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,7
U7597,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U7296,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,7
U5764,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,7
U5324,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,7
U5767,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,7
